,VIN,type,brake_time_sec,brake_distance_ft,road_type,braking_score,brake_pressure20pct,brake_pressure40pct,brake_pressure60pct,brake_pressure80pct,brake_pressure100pct,abs_event,travel_speed
379,1G1FX6S08H4000030,quality,5.99,62.73,main road,190,0,0,0,0,0,0,46
2570,1G1RB6E41FU000022,aggressive,6.62,60.97,highway,78,1,1,1,1,0,0,72
1109,1G1RB6E41FU000038,distracted,3.81,57.77,main road,127,1,0,0,0,0,1,42
645,1G1FX6S08H4000039,quality,6.4,60.09,main road,180,0,0,0,0,0,0,47
2944,1G1RB6E41FU000016,aggressive,5.42,63.32,highway,117,1,1,1,1,1,1,72
293,1G1FX6S08H4000027,quality,5.62,58.57,main road,180,0,0,0,0,0,0,46
375,1G1FX6S08H4000030,quality,5.9,62.94,main road,213,0,0,0,0,0,0,46
919,1G1FX6S08H4000048,quality,4.7,61.96,main road,198,0,0,0,0,0,0,48
1239,1G1RB6E41FU000043,distracted,5.37,79.33,highway,111,1,1,1,1,0,1,58
89,1G1FX6S08H4000020,quality,7.71,89.37,highway,168,1,1,1,0,0,0,58
2531,1G1RB6E41FU000021,aggressive,2.02,22.43,residential,99,1,0,0,0,0,0,35
1395,1G1RB6E41FU000050,distracted,3.49,54.2,main road,151,1,0,0,0,0,0,37
2264,1G1RB6E41FU000011,aggressive,2.14,43.87,main road,74,1,1,1,0,0,0,49
1145,1G1RB6E41FU000039,distracted,3.23,31.65,residential,159,0,0,0,0,0,1,22
879,1G1FX6S08H4000047,quality,6.68,96.67,highway,193,1,1,1,0,0,0,62
650,1G1FX6S08H4000039,quality,6.56,56.65,main road,205,1,0,0,0,0,0,49
1671,1G1FX6S08H4000010,distracted,3,29.63,residential,130,1,0,0,0,0,0,23
558,1G1FX6S08H4000036,quality,5.91,61.62,main road,180,0,0,0,0,0,0,47
1588,1G1FX6S08H4000007,distracted,3.26,24,residential,160,1,1,0,0,0,0,21
402,1G1FX6S08H4000031,quality,4.24,30.84,residential,178,1,1,0,0,0,0,26
1909,1G1RB6E41FU000046,distracted,5.65,86.8,highway,111,1,1,1,1,1,1,56
2018,1G1RB6E41FU000001,aggressive,5.31,65.72,highway,105,1,1,1,1,0,0,77
65,1G1FX6S08H4000019,quality,3.93,29.9,residential,175,1,1,0,0,0,0,22
1097,1G1RB6E41FU000038,distracted,4.59,58.58,main road,137,1,1,1,0,0,1,38
1363,1G1RB6E41FU000048,distracted,2.8,27.76,residential,134,1,0,0,0,0,0,20
896,1G1FX6S08H4000047,quality,6.55,88,highway,197,1,1,1,0,0,0,59
1433,1G1FX6S08H4000001,distracted,3.17,31.86,residential,131,0,0,0,0,0,0,22
1620,1G1FX6S08H4000008,distracted,5.14,79.8,highway,149,1,1,1,1,0,0,53
2111,1G1RB6E41FU000005,aggressive,2.86,39.04,main road,93,1,0,0,0,0,0,56
897,1G1FX6S08H4000047,quality,7.32,88.03,highway,168,1,1,1,0,0,0,63
1683,1G1FX6S08H4000011,distracted,5.52,73.61,highway,129,1,1,1,1,0,0,55
1988,1G1FX6S08H4000014,distracted,5.5,83.55,highway,140,1,1,1,1,0,1,57
622,1G1FX6S08H4000038,quality,8.48,88.66,highway,155,1,1,1,1,0,0,59
847,1G1FX6S08H4000046,quality,4.18,38.33,residential,191,1,1,1,0,0,0,22
2185,1G1RB6E41FU000008,aggressive,2.04,43.94,main road,110,1,1,1,0,0,0,55
53,1G1FX6S08H4000019,quality,4.4,30.7,residential,190,1,0,0,0,0,0,27
1425,1G1FX6S08H4000001,distracted,3.38,29.72,residential,168,1,1,0,0,0,0,21
2436,1G1RB6E41FU000017,aggressive,3.2,42.45,main road,112,1,1,1,0,0,0,60
2942,1G1RB6E41FU000016,aggressive,6.23,56.9,highway,115,1,1,1,1,1,1,72
195,1G1FX6S08H4000024,quality,5.91,59.47,main road,173,0,0,0,0,0,0,47
1694,1G1FX6S08H4000011,distracted,5.57,78,highway,157,1,1,1,1,0,0,58
455,1G1FX6S08H4000032,quality,7.81,92.23,highway,161,1,1,1,0,0,0,59
347,1G1FX6S08H4000029,quality,7.24,88.09,highway,171,1,1,1,0,0,0,60
2746,1G1RB6E41FU000029,aggressive,2.1,44.02,main road,124,1,1,1,0,0,0,56
1870,1G1RB6E41FU000040,distracted,5.15,83.48,highway,116,1,1,1,1,0,1,61
533,1G1FX6S08H4000035,quality,8.81,87.35,highway,169,1,1,1,0,0,0,61
1177,1G1RB6E41FU000041,distracted,3.51,59.51,main road,129,1,1,1,0,0,1,39
555,1G1FX6S08H4000036,quality,6.15,57.82,main road,152,1,0,0,0,0,0,46
1585,1G1FX6S08H4000007,distracted,3.27,30.29,residential,116,1,0,0,0,0,0,22
487,1G1FX6S08H4000033,quality,5.28,63.12,main road,192,1,0,0,0,0,0,47
184,1G1FX6S08H4000023,quality,7.65,84.81,highway,169,1,1,1,0,0,0,59
2952,1G1RB6E41FU000019,aggressive,5.29,61.48,highway,129,1,1,1,1,1,1,71
1394,1G1RB6E41FU000050,distracted,2.99,52.06,main road,131,1,1,0,0,0,0,39
2125,1G1RB6E41FU000006,aggressive,2.22,21.42,residential,109,1,1,1,0,0,0,33
2853,1G1RB6E41FU000033,aggressive,1.97,19.93,residential,127,1,1,1,0,0,0,33
204,1G1FX6S08H4000024,quality,6.44,62.19,main road,152,1,0,0,0,0,0,47
1986,1G1FX6S08H4000014,distracted,5.04,80.32,highway,91,1,1,1,1,0,1,57
1627,1G1FX6S08H4000009,distracted,3.8,55.78,main road,166,1,1,0,0,0,0,41
835,1G1FX6S08H4000045,quality,5.72,57.9,main road,158,0,0,0,0,0,0,47
136,1G1FX6S08H4000022,quality,4.38,22.25,residential,170,0,0,0,0,0,0,26
2800,1G1RB6E41FU000031,aggressive,5.58,60.06,highway,106,1,1,1,1,0,0,71
213,1G1FX6S08H4000024,quality,6.23,58.91,main road,156,0,0,0,0,0,0,48
514,1G1FX6S08H4000034,quality,3.9,31.71,residential,141,0,0,0,0,0,0,26
2998,1G1RB6E41FU000031,aggressive,5.73,58.91,highway,127,1,1,1,1,1,1,68
2927,1G1RB6E41FU000010,aggressive,6.43,58.1,highway,98,1,1,1,1,1,1,75
2596,1G1RB6E41FU000023,aggressive,1.71,44.94,main road,113,1,1,1,0,0,0,57
2342,1G1RB6E41FU000014,aggressive,2.51,42.43,main road,107,1,1,0,0,0,0,52
2873,1G1RB6E41FU000033,aggressive,1.35,21.11,residential,106,0,0,0,0,0,0,34
314,1G1FX6S08H4000028,quality,3.9,30.05,residential,172,1,1,0,0,0,0,26
2727,1G1RB6E41FU000028,aggressive,3.4,57.7,highway,121,1,1,1,0,0,0,76
242,1G1FX6S08H4000025,quality,4.07,27.31,residential,168,1,0,0,0,0,0,26
2009,1G1RB6E41FU000001,aggressive,4.3,59.48,highway,74,1,1,1,1,0,0,71
2054,1G1RB6E41FU000003,aggressive,0.63,18.29,residential,75,0,0,0,0,0,0,34
1858,1G1RB6E41FU000037,distracted,5.13,84.68,highway,82,1,1,1,1,0,1,55
1910,1G1RB6E41FU000046,distracted,5.41,77.27,highway,103,1,1,1,1,0,1,51
2649,1G1RB6E41FU000025,aggressive,3.56,61.24,highway,76,1,1,1,1,0,0,71
1387,1G1RB6E41FU000049,distracted,5.83,80.42,highway,129,1,1,1,1,0,0,53
1133,1G1RB6E41FU000039,distracted,2.94,25.82,residential,133,1,0,0,0,0,1,21
853,1G1FX6S08H4000046,quality,4.29,32.59,residential,187,1,1,0,0,0,0,27
190,1G1FX6S08H4000024,quality,6.55,59.31,main road,176,0,0,0,0,0,0,51
1118,1G1RB6E41FU000038,distracted,5,50.65,main road,140,0,0,0,0,0,1,42
203,1G1FX6S08H4000024,quality,6.02,53.65,main road,168,0,0,0,0,0,0,46
2001,1G1RB6E41FU000001,aggressive,3.22,56.58,highway,100,1,1,1,1,0,0,73
875,1G1FX6S08H4000046,quality,4.12,28.94,residential,219,1,0,0,0,0,0,27
1721,1G1FX6S08H4000012,distracted,3.83,52.36,main road,134,1,1,1,0,0,0,39
471,1G1FX6S08H4000033,quality,5.14,61.59,main road,186,0,0,0,0,0,0,46
2199,1G1RB6E41FU000008,aggressive,1.74,43.44,main road,91,1,1,1,0,0,0,53
2066,1G1RB6E41FU000003,aggressive,1.94,16.76,residential,89,1,1,1,0,0,0,36
2340,1G1RB6E41FU000014,aggressive,2.03,47.88,main road,137,1,1,1,0,0,0,56
1937,1G1FX6S08H4000002,distracted,5.64,79.18,highway,135,1,1,1,1,0,1,58
2439,1G1RB6E41FU000017,aggressive,2.41,47.94,main road,115,1,1,1,1,0,0,51
1831,1G1FX6S08H4000016,distracted,3.14,31.96,residential,150,1,1,0,0,0,0,22
2810,1G1RB6E41FU000031,aggressive,5.24,61.22,highway,101,1,1,1,0,0,0,69
878,1G1FX6S08H4000047,quality,7.42,93.39,highway,140,1,1,1,0,0,0,62
2659,1G1RB6E41FU000026,aggressive,2.37,44.87,main road,95,1,1,1,1,0,0,56
803,1G1FX6S08H4000044,quality,7.59,90.15,highway,189,1,1,1,0,0,0,62
2297,1G1RB6E41FU000012,aggressive,1.89,21.5,residential,109,1,0,0,0,0,0,36
1933,1G1FX6S08H4000002,distracted,6.06,81.93,highway,163,1,1,1,1,0,1,57
104,1G1FX6S08H4000021,quality,4.62,56.95,main road,177,0,0,0,0,0,0,46
2573,1G1RB6E41FU000022,aggressive,6.97,59.03,highway,59,1,1,1,1,0,0,70
2285,1G1RB6E41FU000012,aggressive,2.42,23.59,residential,119,1,1,1,0,0,0,35
1818,1G1FX6S08H4000016,distracted,3.32,27.44,residential,160,1,1,0,0,0,0,24
1593,1G1FX6S08H4000007,distracted,3.26,32.91,residential,151,1,0,0,0,0,0,20
937,1G1FX6S08H4000049,quality,4.26,33.99,residential,171,1,1,0,0,0,0,26
855,1G1FX6S08H4000046,quality,3.85,33.54,residential,170,0,0,0,0,0,0,28
138,1G1FX6S08H4000022,quality,3.98,29.62,residential,180,1,0,0,0,0,0,24
1340,1G1RB6E41FU000047,distracted,3.31,47.64,main road,141,1,0,0,0,0,1,39
950,1G1FX6S08H4000049,quality,4.04,27.8,residential,180,1,0,0,0,0,0,24
22,1G1FX6S08H4000018,quality,5.4,61.35,main road,165,0,0,0,0,0,0,49
1374,1G1RB6E41FU000048,distracted,3.48,27.88,residential,99,1,0,0,0,0,0,19
2053,1G1RB6E41FU000003,aggressive,2.26,20.8,residential,110,1,0,0,0,0,0,37
119,1G1FX6S08H4000021,quality,6.19,66.2,main road,195,0,0,0,0,0,0,48
403,1G1FX6S08H4000031,quality,3.83,34.59,residential,208,0,0,0,0,0,0,28
1824,1G1FX6S08H4000016,distracted,3.57,31.72,residential,142,1,1,1,0,0,0,27
1935,1G1FX6S08H4000002,distracted,5.6,81.15,highway,165,1,1,1,1,0,1,59
1506,1G1FX6S08H4000004,distracted,3.07,30.85,residential,83,1,1,1,0,0,0,24
1200,1G1RB6E41FU000042,distracted,3.39,33.2,residential,149,1,0,0,0,0,1,22
1444,1G1FX6S08H4000001,distracted,3.52,30.68,residential,123,0,0,0,0,0,0,21
1510,1G1FX6S08H4000004,distracted,3.29,29.67,residential,146,0,0,0,0,0,0,20
2432,1G1RB6E41FU000017,aggressive,3.12,42.17,main road,113,1,1,1,0,0,0,59
2309,1G1RB6E41FU000012,aggressive,2.41,18.05,residential,53,1,0,0,0,0,0,37
1246,1G1RB6E41FU000043,distracted,5.56,79.87,highway,112,1,1,1,1,0,1,54
1381,1G1RB6E41FU000049,distracted,5.11,80.25,highway,100,1,1,1,0,0,0,60
386,1G1FX6S08H4000030,quality,6.81,57.87,main road,189,0,0,0,0,0,0,47
644,1G1FX6S08H4000039,quality,5.23,59.06,main road,149,1,0,0,0,0,0,49
587,1G1FX6S08H4000037,quality,3.82,28.38,residential,171,0,0,0,0,0,0,25
646,1G1FX6S08H4000039,quality,6.39,61,main road,174,0,0,0,0,0,0,50
562,1G1FX6S08H4000036,quality,5.24,57.54,main road,196,0,0,0,0,0,0,47
1635,1G1FX6S08H4000009,distracted,4.16,59.79,main road,120,1,1,0,0,0,0,41
45,1G1FX6S08H4000019,quality,4.75,31.07,residential,214,1,1,0,0,0,0,26
2976,1G1RB6E41FU000025,aggressive,5.1,61.02,highway,88,1,1,1,1,1,1,79
463,1G1FX6S08H4000033,quality,5.02,58.45,main road,204,0,0,0,0,0,0,47
1544,1G1FX6S08H4000006,distracted,3.34,60.84,main road,139,1,0,0,0,0,0,43
1486,1G1FX6S08H4000003,distracted,3.69,64.25,main road,133,1,0,0,0,0,0,39
2088,1G1RB6E41FU000004,aggressive,5.61,61.08,highway,64,1,1,1,1,0,0,71
524,1G1FX6S08H4000035,quality,7.94,92.13,highway,158,1,1,1,0,0,0,62
2548,1G1RB6E41FU000021,aggressive,1.48,22.27,residential,80,1,1,0,0,0,0,33
436,1G1FX6S08H4000032,quality,8.39,87.99,highway,201,1,1,1,0,0,0,60
2008,1G1RB6E41FU000001,aggressive,5.4,55.91,highway,109,1,1,1,0,0,0,71
448,1G1FX6S08H4000032,quality,6.59,88.69,highway,181,1,1,1,0,0,0,60
1727,1G1FX6S08H4000012,distracted,3.99,54.86,main road,149,1,0,0,0,0,0,43
1630,1G1FX6S08H4000009,distracted,3.89,60.97,main road,144,1,1,1,0,0,0,42
840,1G1FX6S08H4000045,quality,5.48,58.61,main road,166,0,0,0,0,0,0,46
334,1G1FX6S08H4000028,quality,3.92,33.6,residential,164,1,0,0,0,0,0,26
105,1G1FX6S08H4000021,quality,5.65,63.61,main road,166,0,0,0,0,0,0,44
944,1G1FX6S08H4000049,quality,3.64,30.24,residential,191,0,0,0,0,0,0,22
2817,1G1RB6E41FU000032,aggressive,2.85,47.02,main road,155,1,1,1,0,0,0,50
2216,1G1RB6E41FU000009,aggressive,1.53,23.68,residential,77,1,1,1,0,0,0,32
1637,1G1FX6S08H4000009,distracted,3.34,50.96,main road,112,1,1,1,0,0,0,40
501,1G1FX6S08H4000034,quality,4.07,29.25,residential,197,1,0,0,0,0,0,29
1099,1G1RB6E41FU000038,distracted,3.73,46.57,main road,124,1,1,0,0,0,1,39
749,1G1FX6S08H4000042,quality,5.81,60.85,main road,176,0,0,0,0,0,0,49
1491,1G1FX6S08H4000003,distracted,3.18,57.44,main road,126,1,0,0,0,0,0,41
497,1G1FX6S08H4000034,quality,3.31,33.44,residential,164,0,0,0,0,0,0,30
1182,1G1RB6E41FU000041,distracted,4.16,60.17,main road,160,1,1,0,0,0,1,40
1586,1G1FX6S08H4000007,distracted,3.03,31.3,residential,147,1,1,0,0,0,0,21
1567,1G1FX6S08H4000006,distracted,5.2,56.07,main road,118,1,0,0,0,0,0,40
30,1G1FX6S08H4000018,quality,5.1,63.01,main road,163,0,0,0,0,0,0,44
1245,1G1RB6E41FU000043,distracted,5.64,78.62,highway,147,1,1,1,1,0,1,52
72,1G1FX6S08H4000020,quality,7.57,86.08,highway,171,1,1,1,0,0,0,62
1157,1G1RB6E41FU000040,distracted,5.39,82.87,highway,144,1,1,1,1,0,1,61
780,1G1FX6S08H4000043,quality,3.7,34.76,residential,164,1,1,1,0,0,0,25
1280,1G1RB6E41FU000045,distracted,3.06,33.46,residential,172,1,0,0,0,0,1,23
1903,1G1RB6E41FU000046,distracted,5.78,80.14,highway,162,1,1,1,1,0,1,58
2481,1G1RB6E41FU000019,aggressive,5.11,62.74,highway,82,1,1,1,1,0,0,71
1259,1G1RB6E41FU000044,distracted,3.41,54.93,main road,104,1,1,0,0,0,1,37
2956,1G1RB6E41FU000019,aggressive,3.17,63.11,highway,103,1,1,1,1,1,1,71
2414,1G1RB6E41FU000016,aggressive,4.61,59.89,highway,117,1,1,1,0,0,0,70
2421,1G1RB6E41FU000017,aggressive,2.87,46.89,main road,98,1,1,1,0,0,0,59
792,1G1FX6S08H4000044,quality,7.24,90.36,highway,177,1,1,1,0,0,0,62
742,1G1FX6S08H4000042,quality,6.01,63.12,main road,166,1,1,0,0,0,0,48
2968,1G1RB6E41FU000023,aggressive,2.74,53.9,main road,62,1,1,1,1,1,1,57
694,1G1FX6S08H4000040,quality,4.12,31.49,residential,186,1,0,0,0,0,0,25
2736,1G1RB6E41FU000029,aggressive,2.27,41.56,main road,120,1,1,1,1,0,0,50
1943,1G1FX6S08H4000005,distracted,5.4,78.81,highway,134,1,1,1,1,0,1,60
693,1G1FX6S08H4000040,quality,4.08,29.64,residential,176,1,0,0,0,0,0,23
1967,1G1FX6S08H4000008,distracted,5.28,74.44,highway,104,1,1,1,1,0,1,55
132,1G1FX6S08H4000022,quality,4.02,33.19,residential,154,1,0,0,0,0,0,27
1606,1G1FX6S08H4000008,distracted,5.47,74.91,highway,59,1,1,1,1,0,0,56
1720,1G1FX6S08H4000012,distracted,4.47,50.59,main road,113,0,0,0,0,0,0,40
2043,1G1RB6E41FU000002,aggressive,2.62,35.92,main road,66,1,1,1,0,0,0,56
388,1G1FX6S08H4000030,quality,5.05,65.12,main road,172,1,1,0,0,0,0,47
703,1G1FX6S08H4000041,quality,7.81,88.56,highway,175,1,1,1,0,0,0,60
912,1G1FX6S08H4000048,quality,5.26,59.66,main road,139,0,0,0,0,0,0,50
2797,1G1RB6E41FU000031,aggressive,5.06,62.21,highway,101,1,1,1,1,0,0,77
1420,1G1RB6E41FU000050,distracted,4.51,51.76,main road,117,1,1,0,0,0,0,39
1,1G1FX6S08H4000017,quality,7.6,89.19,highway,177,1,1,1,0,0,0,59
1654,1G1FX6S08H4000010,distracted,2.68,29.36,residential,135,0,0,0,0,0,0,20
2096,1G1RB6E41FU000004,aggressive,3.34,60.81,highway,79,1,1,1,0,0,0,74
2733,1G1RB6E41FU000028,aggressive,5.14,66.76,highway,101,1,1,1,1,0,0,72
349,1G1FX6S08H4000029,quality,7.89,85.42,highway,142,1,1,1,0,0,0,59
1944,1G1FX6S08H4000005,distracted,5.34,69.85,highway,138,1,1,1,1,0,1,55
925,1G1FX6S08H4000048,quality,5.57,60.01,main road,201,0,0,0,0,0,0,46
2657,1G1RB6E41FU000026,aggressive,2.1,46.97,main road,65,1,1,1,0,0,0,55
2038,1G1RB6E41FU000002,aggressive,2.77,48.13,main road,100,1,1,1,0,0,0,56
1413,1G1RB6E41FU000050,distracted,4.43,57.5,main road,143,0,0,0,0,0,0,40
343,1G1FX6S08H4000029,quality,7.7,97.62,highway,193,1,1,1,0,0,0,56
478,1G1FX6S08H4000033,quality,5.87,57.69,main road,155,0,0,0,0,0,0,47
2647,1G1RB6E41FU000025,aggressive,4.01,61.17,highway,77,1,1,1,1,0,0,70
2496,1G1RB6E41FU000020,aggressive,2.96,47.8,main road,87,1,1,1,1,0,0,54
1960,1G1FX6S08H4000008,distracted,5.91,80.5,highway,135,1,1,1,1,1,1,57
1476,1G1FX6S08H4000003,distracted,3.12,49.33,main road,169,1,1,1,0,0,0,39
115,1G1FX6S08H4000021,quality,6.28,61.43,main road,182,0,0,0,0,0,0,43
1891,1G1RB6E41FU000043,distracted,5.52,83.2,highway,126,1,1,1,1,0,1,50
2207,1G1RB6E41FU000009,aggressive,1.66,14.85,residential,80,1,1,0,0,0,0,34
752,1G1FX6S08H4000042,quality,4.36,59.95,main road,148,1,0,0,0,0,0,49
1833,1G1FX6S08H4000016,distracted,3.16,27.3,residential,135,0,0,0,0,0,0,20
692,1G1FX6S08H4000040,quality,3.92,30.99,residential,184,1,0,0,0,0,0,26
615,1G1FX6S08H4000038,quality,7.64,85.67,highway,165,1,1,1,0,0,0,59
1868,1G1RB6E41FU000040,distracted,5.75,79.03,highway,138,1,1,1,1,0,1,57
20,1G1FX6S08H4000018,quality,5.99,62.47,main road,191,0,0,0,0,0,0,45
217,1G1FX6S08H4000024,quality,5.46,54.22,main road,186,0,0,0,0,0,0,46
2483,1G1RB6E41FU000019,aggressive,3.67,59.25,highway,96,1,1,1,1,0,0,69
1723,1G1FX6S08H4000012,distracted,4.13,48.81,main road,127,1,1,0,0,0,0,38
1624,1G1FX6S08H4000009,distracted,4.36,66.05,main road,129,0,0,0,0,0,0,43
1803,1G1FX6S08H4000015,distracted,3.43,57.09,main road,152,1,1,0,0,0,0,41
2681,1G1RB6E41FU000026,aggressive,3.4,44.82,main road,92,1,1,1,1,0,0,53
1718,1G1FX6S08H4000012,distracted,3.58,50.03,main road,130,1,1,1,0,0,0,38
382,1G1FX6S08H4000030,quality,7.68,61.39,main road,166,0,0,0,0,0,0,48
1089,1G1RB6E41FU000037,distracted,5.57,78.33,highway,105,1,1,1,1,0,1,57
266,1G1FX6S08H4000026,quality,7.67,90.39,highway,175,1,1,1,0,0,0,61
459,1G1FX6S08H4000033,quality,5.43,54.69,main road,162,0,0,0,0,0,0,45
1862,1G1RB6E41FU000037,distracted,5.54,75.24,highway,111,1,1,1,1,0,1,57
2673,1G1RB6E41FU000026,aggressive,3.14,46.26,main road,93,1,1,1,0,0,0,53
907,1G1FX6S08H4000048,quality,6.58,61.53,main road,194,0,0,0,0,0,0,50
247,1G1FX6S08H4000025,quality,4.11,32.6,residential,166,1,0,0,0,0,0,30
2204,1G1RB6E41FU000009,aggressive,1.73,17.91,residential,90,1,1,1,0,0,0,33
2519,1G1RB6E41FU000020,aggressive,2.37,45.11,main road,106,1,1,1,0,0,0,59
2121,1G1RB6E41FU000005,aggressive,3.31,44.46,main road,116,1,1,1,1,0,0,49
187,1G1FX6S08H4000023,quality,7.71,94.33,highway,188,1,1,1,0,0,0,61
1043,1G1RB6E41FU000035,distracted,4.16,51.06,main road,147,1,1,0,0,0,1,41
2493,1G1RB6E41FU000019,aggressive,5.75,60.16,highway,65,1,1,1,1,0,0,73
1493,1G1FX6S08H4000003,distracted,4.37,62.97,main road,113,0,0,0,0,0,0,37
2030,1G1RB6E41FU000002,aggressive,1.86,46.99,main road,126,0,0,0,0,0,0,55
2582,1G1RB6E41FU000023,aggressive,2.27,43.9,main road,101,1,1,1,0,0,0,58
2269,1G1RB6E41FU000011,aggressive,2.11,43.5,main road,113,1,0,0,0,0,0,57
363,1G1FX6S08H4000029,quality,7.44,95.75,highway,170,1,1,1,0,0,0,62
2514,1G1RB6E41FU000020,aggressive,2.93,44.4,main road,86,1,1,1,0,0,0,54
2951,1G1RB6E41FU000019,aggressive,5.42,60.55,highway,94,1,1,1,1,1,1,73
2971,1G1RB6E41FU000025,aggressive,4.29,53.4,highway,114,1,1,1,1,1,1,73
1060,1G1RB6E41FU000036,distracted,3.14,32.35,residential,127,1,1,1,0,0,1,22
1359,1G1RB6E41FU000048,distracted,3.33,27.65,residential,139,1,0,0,0,0,0,19
1901,1G1RB6E41FU000046,distracted,5.86,78.08,highway,186,1,1,1,1,0,1,61
3,1G1FX6S08H4000017,quality,7.19,86.36,highway,203,1,1,1,0,0,0,63
2646,1G1RB6E41FU000025,aggressive,5.18,59.33,highway,99,1,1,1,1,0,0,70
550,1G1FX6S08H4000036,quality,6.16,60.3,main road,177,0,0,0,0,0,0,45
876,1G1FX6S08H4000047,quality,6.78,87.56,highway,204,1,1,1,0,0,0,59
171,1G1FX6S08H4000023,quality,7.45,83.47,highway,186,1,1,1,0,0,0,61
2837,1G1RB6E41FU000032,aggressive,2.92,48.02,main road,113,1,1,1,0,0,0,57
1207,1G1RB6E41FU000042,distracted,2.94,30.71,residential,164,0,0,0,0,0,1,24
1477,1G1FX6S08H4000003,distracted,4.49,53.39,main road,144,1,1,0,0,0,0,39
465,1G1FX6S08H4000033,quality,4.26,59.54,main road,162,0,0,0,0,0,0,47
2901,1G1RB6E41FU000004,aggressive,5.14,58.95,highway,104,1,1,1,1,1,1,66
789,1G1FX6S08H4000044,quality,8.56,90.73,highway,175,1,1,1,0,0,0,61
1975,1G1FX6S08H4000011,distracted,5.9,81.25,highway,112,1,1,1,1,0,1,60
2849,1G1RB6E41FU000033,aggressive,3.74,21.12,residential,73,1,1,1,0,0,0,33
1936,1G1FX6S08H4000002,distracted,5.57,80.68,highway,134,1,1,1,1,0,1,59
2599,1G1RB6E41FU000023,aggressive,2.26,46.03,main road,107,1,1,1,0,0,0,58
2961,1G1RB6E41FU000022,aggressive,5.8,56.11,highway,136,1,1,1,1,1,1,72
1811,1G1FX6S08H4000016,distracted,3.28,30.91,residential,125,1,0,0,0,0,0,19
849,1G1FX6S08H4000046,quality,3.66,29.62,residential,204,1,1,0,0,0,0,25
1405,1G1RB6E41FU000050,distracted,4.22,56.2,main road,145,1,1,1,0,0,0,41
2319,1G1RB6E41FU000013,aggressive,4.94,60.76,highway,92,1,1,1,1,0,0,70
1114,1G1RB6E41FU000038,distracted,3.1,57.9,main road,138,1,1,0,0,0,1,39
2202,1G1RB6E41FU000008,aggressive,2.25,47.17,main road,129,1,1,1,0,0,0,55
807,1G1FX6S08H4000044,quality,7.11,87.28,highway,184,1,1,1,0,0,0,60
2232,1G1RB6E41FU000009,aggressive,2.28,19.93,residential,72,0,0,0,0,0,0,31
2611,1G1RB6E41FU000024,aggressive,1.36,21.62,residential,112,1,1,1,0,0,0,35
1068,1G1RB6E41FU000036,distracted,2.76,29.27,residential,143,1,1,0,0,0,1,17
1096,1G1RB6E41FU000038,distracted,3.44,46.42,main road,124,1,1,0,0,0,1,41
1355,1G1RB6E41FU000048,distracted,3.18,29.2,residential,87,0,0,0,0,0,0,21
2248,1G1RB6E41FU000010,aggressive,6.09,58.89,highway,94,1,1,1,1,0,0,69
718,1G1FX6S08H4000041,quality,8.38,93.78,highway,187,1,1,1,0,0,0,60
975,1G1FX6S08H4000050,quality,6.93,93.67,highway,210,1,1,1,0,0,0,61
2099,1G1RB6E41FU000005,aggressive,2.36,41.43,main road,109,1,1,1,1,0,0,58
2589,1G1RB6E41FU000023,aggressive,2.57,47.29,main road,90,1,1,1,1,0,0,53
2213,1G1RB6E41FU000009,aggressive,2.14,20.35,residential,109,0,0,0,0,0,0,38
2167,1G1RB6E41FU000007,aggressive,5.12,56.82,highway,67,1,1,1,1,0,0,73
1006,1G1RB6E41FU000034,distracted,5.39,82.78,highway,144,1,1,1,1,0,1,51
981,1G1FX6S08H4000050,quality,7.97,92.2,highway,134,1,1,1,0,0,0,59
1049,1G1RB6E41FU000036,distracted,2.99,32.9,residential,173,1,1,0,0,0,1,21
669,1G1FX6S08H4000040,quality,4.34,33.55,residential,171,1,0,0,0,0,0,24
90,1G1FX6S08H4000020,quality,8.79,89.33,highway,170,1,1,1,0,0,0,61
2598,1G1RB6E41FU000023,aggressive,2.02,42.27,main road,116,1,1,1,0,0,0,54
1319,1G1RB6E41FU000047,distracted,4.49,58.43,main road,143,1,1,1,0,0,1,41
2581,1G1RB6E41FU000023,aggressive,2.48,37.95,main road,89,1,1,1,1,0,0,55
277,1G1FX6S08H4000026,quality,8.45,87.26,highway,160,1,1,1,0,0,0,59
62,1G1FX6S08H4000019,quality,4,26.46,residential,194,1,0,0,0,0,0,25
421,1G1FX6S08H4000031,quality,3.93,23.36,residential,187,1,0,0,0,0,0,27
1169,1G1RB6E41FU000041,distracted,4.11,51.26,main road,132,1,1,1,0,0,1,38
581,1G1FX6S08H4000037,quality,4.13,29.17,residential,172,0,0,0,0,0,0,29
2773,1G1RB6E41FU000030,aggressive,2,17.4,residential,129,1,1,0,0,0,0,34
1497,1G1FX6S08H4000003,distracted,3.79,56.88,main road,124,1,1,1,0,0,0,44
915,1G1FX6S08H4000048,quality,5.87,56.86,main road,179,0,0,0,0,0,0,43
1216,1G1RB6E41FU000042,distracted,3.06,25.72,residential,110,1,0,0,0,0,1,24
477,1G1FX6S08H4000033,quality,5.73,60.25,main road,211,0,0,0,0,0,0,45
2725,1G1RB6E41FU000028,aggressive,4.17,55,highway,75,1,1,1,1,0,0,69
747,1G1FX6S08H4000042,quality,5.66,60.42,main road,144,0,0,0,0,0,0,48
2150,1G1RB6E41FU000006,aggressive,2.43,23.65,residential,98,1,0,0,0,0,0,33
