"type","brake_time_sec","brake_distance_ft","road_type","braking_score","brake_pressure20pct","brake_pressure40pct","brake_pressure60pct","brake_pressure80pct","brake_pressure100pct","abs_event","travel_speed"
"quality",5.91,58.85,"main road",168,0,0,0,0,0,0,49
"quality",3.65,32.91,"residential",192,0,0,0,0,0,0,24
"quality",4.19,36.97,"residential",126,1,0,0,0,0,0,30
"quality",5.49,60.21,"main road",153,0,0,0,0,0,0,46
"aggressive",2.1,43.85,"main road",95,1,1,1,0,0,0,61
"distracted",4.25,58.56,"main road",128,0,0,0,0,0,1,40
"distracted",4.16,56.87,"main road",135,1,1,1,0,0,1,41
"aggressive",2.65,44.31,"main road",115,1,1,1,0,0,0,53
"quality",8.26,87.4,"highway",182,1,1,1,0,0,0,63
"quality",5.66,60.08,"main road",186,0,0,0,0,0,0,49
"aggressive",1.88,44.83,"main road",138,1,1,1,0,0,0,54
"distracted",2.83,58.74,"main road",141,1,1,0,0,0,0,40
"distracted",5.15,84.09,"highway",144,1,1,1,0,0,1,59
"distracted",3.04,28.67,"residential",173,0,0,0,0,0,1,19
"distracted",3.38,50.92,"main road",155,1,1,1,0,0,1,40
"quality",8.23,93.41,"highway",156,1,1,1,0,0,0,60
"distracted",2.8,29.67,"residential",124,1,0,0,0,0,1,20
"aggressive",1.24,20.07,"residential",88,0,0,0,0,0,0,31
"quality",5.55,54.83,"main road",187,0,0,0,0,0,0,47
"quality",8.38,87.49,"highway",165,1,1,1,0,0,0,61
"quality",8.04,91.41,"highway",184,1,1,1,0,0,0,59
"distracted",3.43,30.45,"residential",109,1,1,0,0,0,0,23
"quality",4.93,62.15,"main road",174,0,0,0,0,0,0,44
"quality",7.32,93.42,"highway",186,1,1,1,0,0,0,59
"quality",3.65,28.7,"residential",157,1,0,0,0,0,0,28
"distracted",5.35,72.75,"highway",162,1,1,1,0,0,0,57
"aggressive",1.73,46.38,"main road",115,1,1,1,1,0,0,57
"quality",7.66,92.11,"highway",181,1,1,1,0,0,0,59
"aggressive",2.81,40.23,"main road",93,1,1,1,0,0,0,57
"distracted",5.71,71.45,"highway",146,1,1,1,0,0,0,58
"quality",3.53,31.27,"residential",172,1,1,1,0,0,0,29
"distracted",3.62,50.84,"main road",108,0,0,0,0,0,1,42
"quality",7.61,90.01,"highway",162,1,1,1,0,0,0,62
"aggressive",5.4,63.92,"highway",101,1,1,1,1,0,0,71
"aggressive",2.44,17.31,"residential",97,1,0,0,0,0,0,36
"aggressive",1.71,18.29,"residential",109,1,0,0,0,0,0,32
"distracted",3.6,33.86,"residential",132,0,0,0,0,0,0,26
"aggressive",2.01,26.29,"residential",105,1,1,1,0,0,0,33
"aggressive",5.3,62.63,"highway",108,1,1,1,1,0,0,69
"quality",6.08,57.11,"main road",174,1,0,0,0,0,0,47
"quality",8.21,89.8,"highway",148,1,1,1,0,0,0,64
"distracted",4.4,51.88,"main road",123,1,0,0,0,0,1,39
"quality",7.52,88.49,"highway",156,1,1,1,0,0,0,58
"quality",4.23,26.9,"residential",129,1,0,0,0,0,0,24
"aggressive",2.99,43.44,"main road",87,1,1,1,1,0,0,53
"distracted",5.47,79.9,"highway",129,1,1,1,0,0,0,58
"quality",3.49,27.44,"residential",187,1,1,0,0,0,0,27
"quality",4.18,28.87,"residential",141,0,0,0,0,0,0,27
"distracted",3.06,30.37,"residential",140,1,1,0,0,0,0,24
"distracted",3.33,32.55,"residential",109,0,0,0,0,0,1,19
"distracted",5.72,81.82,"highway",104,1,1,1,1,0,0,57
"quality",6.57,58.9,"main road",171,0,0,0,0,0,0,48
"aggressive",2.25,43.4,"main road",138,1,1,1,0,0,0,52
"quality",5.46,58.54,"main road",167,0,0,0,0,0,0,43
"aggressive",2.34,46.83,"main road",88,1,1,1,1,0,0,58
"distracted",5.44,72.45,"highway",118,1,1,1,1,0,1,60
"quality",5.03,59.28,"main road",173,1,0,0,0,0,0,46
"quality",3.61,24.82,"residential",185,0,0,0,0,0,0,24
"quality",4.09,33.39,"residential",157,1,0,0,0,0,0,28
"quality",6.84,66.1,"main road",180,1,0,0,0,0,0,47
"quality",7.79,84.86,"highway",197,1,1,1,0,0,0,64
"distracted",5.06,80.78,"highway",100,1,1,1,1,1,1,56
"aggressive",3.2,43.13,"main road",124,1,1,1,0,0,0,48
"quality",6.02,61.16,"main road",170,0,0,0,0,0,0,46
"aggressive",2.5,47.01,"main road",84,1,1,0,0,0,0,58
"distracted",5.71,74.01,"highway",149,1,1,1,1,0,1,57
"aggressive",4.33,56.22,"highway",128,1,1,1,1,1,1,69
"quality",7.97,92.54,"highway",176,1,1,1,0,0,0,59
"aggressive",2.43,40.7,"main road",93,1,0,0,0,0,0,56
"aggressive",5.05,64.4,"highway",116,1,1,1,1,0,0,77
"quality",5.17,60,"main road",193,0,0,0,0,0,0,46
"quality",3.73,26.68,"residential",181,1,1,1,0,0,0,26
"distracted",3.34,29.84,"residential",167,1,1,1,0,0,1,23
"aggressive",1.95,45.05,"main road",89,1,1,1,1,0,0,55
"quality",6.67,65.64,"main road",180,0,0,0,0,0,0,41
"distracted",4.22,61.33,"main road",114,1,1,0,0,0,1,43
"quality",4.12,31.64,"residential",167,1,0,0,0,0,0,22
"aggressive",0.68,22.7,"residential",112,1,1,1,0,0,0,34
"aggressive",2.48,47.79,"main road",81,1,1,1,1,0,0,54
"aggressive",3.51,60.52,"highway",133,1,1,1,1,0,0,72
"distracted",3.29,28.96,"residential",150,0,0,0,0,0,0,24
"quality",5.66,58.2,"main road",176,0,0,0,0,0,0,46
"aggressive",2.25,42.84,"main road",106,1,1,1,1,0,0,54
"aggressive",1.16,19.79,"residential",122,1,1,0,0,0,0,34
"aggressive",2.36,45.59,"main road",72,1,1,1,1,0,0,59
"quality",5.77,58.36,"main road",171,0,0,0,0,0,0,47
"aggressive",4.93,59.02,"highway",120,1,1,1,1,0,0,71
"aggressive",2.81,45.38,"main road",103,1,1,1,1,1,1,58
"distracted",2.96,26.35,"residential",115,1,1,0,0,0,0,21
"aggressive",1.19,18.15,"residential",70,1,1,0,0,0,0,37
"quality",5.51,61.92,"main road",164,1,0,0,0,0,0,43
"distracted",4.65,50.64,"main road",144,1,0,0,0,0,1,39
"quality",7.07,84.84,"highway",166,1,1,1,0,0,0,59
"quality",8.1,90.37,"highway",193,1,1,1,0,0,0,63
"aggressive",4.99,62.67,"highway",101,1,1,1,1,1,1,73
"aggressive",2.81,45.03,"main road",105,1,0,0,0,0,0,54
"aggressive",4.35,58.19,"highway",85,1,1,1,1,1,1,69
"distracted",3.88,51.01,"main road",126,1,1,0,0,0,1,40
"distracted",3.88,58.59,"main road",167,1,1,1,0,0,1,39
"quality",4.33,31.55,"residential",190,1,1,0,0,0,0,28
"distracted",3,29.68,"residential",181,0,0,0,0,0,0,24
"quality",3.42,28.58,"residential",226,0,0,0,0,0,0,25
"distracted",4.73,57.3,"main road",154,1,1,1,0,0,0,42
"distracted",5.51,77.98,"highway",154,1,1,1,1,0,1,57
"distracted",3.26,29.47,"residential",128,0,0,0,0,0,0,19
"distracted",4,57.02,"main road",171,1,0,0,0,0,0,40
"distracted",5.71,83.84,"highway",102,1,1,1,1,0,0,64
"aggressive",2.68,43,"main road",77,1,1,1,0,0,0,57
"aggressive",1.95,52.65,"main road",107,1,1,1,1,0,0,54
"distracted",3.95,57.23,"main road",96,1,1,1,0,0,0,43
"aggressive",1.47,47.29,"main road",102,1,1,1,1,1,1,51
"quality",4.43,31.2,"residential",162,1,1,0,0,0,0,26
"distracted",3.89,54.96,"main road",114,0,0,0,0,0,0,42
"distracted",4.22,63.54,"main road",99,1,1,0,0,0,1,37
"distracted",2.93,28.02,"residential",149,1,0,0,0,0,0,21
"quality",3.69,32.25,"residential",170,1,0,0,0,0,0,28
"distracted",4.22,53.7,"main road",121,1,1,0,0,0,0,39
"aggressive",1.69,50.99,"main road",53,1,1,1,1,0,0,58
"aggressive",2.47,47.1,"main road",94,1,1,1,0,0,0,60
"aggressive",1.9,54.02,"main road",85,1,1,1,0,0,0,52
"aggressive",3.16,44.25,"main road",130,1,0,0,0,0,0,55
"distracted",5.41,80.92,"highway",115,1,1,1,1,0,0,59
"distracted",3.17,53.98,"main road",155,1,1,1,0,0,1,37
"distracted",5.12,68.03,"highway",97,1,1,1,1,0,0,59
"distracted",4.5,56.31,"main road",119,1,1,0,0,0,0,41
"aggressive",5.29,58.76,"highway",102,1,1,1,1,1,1,71
"aggressive",2.74,44.89,"main road",84,1,1,1,0,0,0,55
"quality",3.92,31.89,"residential",156,1,1,0,0,0,0,25
"aggressive",1.94,17.11,"residential",103,0,0,0,0,0,0,29
"aggressive",5.47,56.65,"highway",127,1,1,1,1,0,0,69
"quality",3.92,31.25,"residential",177,1,1,0,0,0,0,27
"aggressive",3.15,59.14,"highway",105,1,1,1,1,0,0,74
"aggressive",2.1,14.9,"residential",107,1,0,0,0,0,0,36
"aggressive",3.92,46.22,"main road",95,1,0,0,0,0,0,55
"quality",8.33,88.83,"highway",174,1,1,1,0,0,0,61
"aggressive",3.89,61.1,"highway",119,1,1,1,1,0,0,71
"quality",7.58,95.35,"highway",169,1,1,1,0,0,0,62
"distracted",5.33,66.62,"highway",94,1,1,1,1,0,1,62
"aggressive",2.35,22.96,"residential",90,0,0,0,0,0,0,38
"quality",5.44,61.99,"main road",218,1,0,0,0,0,0,46
"quality",6.08,59.68,"main road",180,0,0,0,0,0,0,45
"quality",7.69,85.72,"highway",174,1,1,1,0,0,0,63
"quality",7.89,90.38,"highway",179,1,1,1,0,0,0,58
"aggressive",1.21,19.31,"residential",72,1,1,1,0,0,0,35
"distracted",5.5,80.4,"highway",168,1,1,1,1,0,0,61
"distracted",5.52,79.66,"highway",152,1,1,1,1,0,1,49
"aggressive",4.54,64.83,"highway",111,1,1,1,1,1,1,71
"quality",3.91,34.99,"residential",203,1,1,0,0,0,0,28
"aggressive",6.69,61.55,"highway",60,1,1,1,1,0,0,75
"distracted",2.87,24.45,"residential",134,0,0,0,0,0,1,25
"quality",3.96,29.02,"residential",188,1,0,0,0,0,0,30
"distracted",4.49,54.51,"main road",137,1,1,1,0,0,0,42
"quality",5.12,56.74,"main road",184,0,0,0,0,0,0,51
"aggressive",2.41,46.32,"main road",79,1,1,1,0,0,0,55
"distracted",4.7,54.33,"main road",141,1,1,0,0,0,0,39
"aggressive",1.75,18.69,"residential",48,0,0,0,0,0,0,36
"distracted",5.13,75.99,"highway",120,1,1,1,1,0,0,59
"distracted",5.5,81.83,"highway",158,1,1,1,1,0,0,56
"distracted",3.11,32.64,"residential",141,0,0,0,0,0,0,22
"quality",4.04,31.62,"residential",193,1,1,0,0,0,0,22
"distracted",3.23,27.47,"residential",106,1,1,0,0,0,0,26
"quality",4.16,30.68,"residential",200,1,0,0,0,0,0,28
"quality",7.52,91.9,"highway",181,1,1,1,0,0,0,61
"distracted",3.24,32.15,"residential",115,0,0,0,0,0,1,24
"quality",7.7,88.77,"highway",173,1,1,1,0,0,0,59
"aggressive",2.68,41.11,"main road",76,1,1,1,0,0,0,57
"aggressive",2.69,50.38,"main road",125,1,1,1,1,0,0,56
"quality",6.23,58.3,"main road",165,1,0,0,0,0,0,48
"quality",7.66,85.99,"highway",153,1,1,1,0,0,0,64
"quality",3.66,31.65,"residential",190,1,0,0,0,0,0,25
"distracted",3.07,27.46,"residential",132,1,1,0,0,0,1,20
"aggressive",1.69,19.71,"residential",106,1,1,1,0,0,0,35
"quality",7.67,88.08,"highway",200,1,1,1,0,0,0,58
"quality",5.49,55.39,"main road",218,0,0,0,0,0,0,48
"distracted",4.03,52.49,"main road",157,1,0,0,0,0,0,38
"aggressive",3.47,65.04,"highway",124,1,1,1,1,1,1,77
"quality",7.57,88.72,"highway",172,1,1,1,0,0,0,63
"distracted",3.64,29.35,"residential",151,0,0,0,0,0,1,25
"quality",4.23,32.04,"residential",184,1,0,0,0,0,0,24
"distracted",2.93,54.7,"main road",147,1,1,0,0,0,1,41
"quality",8,94.59,"highway",178,1,1,1,0,0,0,59
"distracted",3.31,28.08,"residential",157,1,0,0,0,0,0,24
"aggressive",5.2,58.81,"highway",101,1,1,1,1,0,0,72
"distracted",4.21,57.01,"main road",102,1,1,1,0,0,1,40
"aggressive",4.68,58.2,"highway",106,1,1,1,1,0,0,72
"distracted",5.74,87,"highway",129,1,1,1,0,0,1,56
"aggressive",2.44,23.06,"residential",84,1,1,1,1,0,0,31
"distracted",5.54,78.37,"highway",149,1,1,1,1,0,1,56
"quality",7.08,87.74,"highway",212,1,1,1,0,0,0,64
"aggressive",3.18,42.58,"main road",114,1,1,1,0,0,0,54
"distracted",3.11,31.98,"residential",137,1,0,0,0,0,0,21
"distracted",3.47,29.7,"residential",144,1,1,1,0,0,0,18
"aggressive",1.23,22.38,"residential",129,1,1,0,0,0,0,34
"aggressive",1.76,20.52,"residential",122,1,1,0,0,0,0,35
"aggressive",6.47,58.56,"highway",101,1,1,1,1,0,0,72
"aggressive",2.58,48.67,"main road",71,1,1,1,0,0,0,56
"aggressive",2.57,50.93,"main road",85,1,1,1,0,0,0,52
"distracted",4.03,59.75,"main road",115,1,0,0,0,0,0,35
"aggressive",2.17,47.62,"main road",92,1,1,1,1,0,0,55
"distracted",3.3,29.3,"residential",125,1,0,0,0,0,0,22
"distracted",5.43,92.29,"highway",104,1,1,1,1,0,0,52
"quality",7.29,92.01,"highway",160,1,1,1,0,0,0,61
"quality",7.49,90.79,"highway",187,1,1,1,1,0,0,60
"aggressive",2.22,14.39,"residential",118,1,1,1,0,0,0,36
"distracted",3.43,36.12,"residential",103,1,1,0,0,0,1,16
"aggressive",2.47,17.77,"residential",105,1,1,1,0,0,0,32
"quality",7.12,90.41,"highway",150,1,1,1,0,0,0,61
"quality",7.77,92.02,"highway",120,1,1,1,0,0,0,61
"quality",3.71,27.7,"residential",165,0,0,0,0,0,0,22
"quality",6.34,53.68,"main road",171,1,0,0,0,0,0,43
"aggressive",1.91,20.95,"residential",118,1,0,0,0,0,0,39
"aggressive",5.15,63.36,"highway",87,1,1,1,1,0,0,71
"distracted",5.76,78.15,"highway",168,1,1,1,1,0,1,58
"distracted",3.36,31.05,"residential",138,0,0,0,0,0,0,26
"quality",7.88,87.08,"highway",159,1,1,1,0,0,0,60
"distracted",3.34,54.46,"main road",106,1,1,0,0,0,0,36
"aggressive",2.75,62.41,"highway",77,1,1,1,0,0,0,71
"quality",8.04,93.25,"highway",222,1,1,1,0,0,0,61
"quality",3.73,30.14,"residential",183,1,1,0,0,0,0,25
"aggressive",6.49,61.28,"highway",101,1,1,1,1,0,0,73
"distracted",5.68,75.85,"highway",154,1,1,1,0,0,0,58
"distracted",3.72,50.05,"main road",128,1,1,1,0,0,1,41
"aggressive",2.15,39.76,"main road",117,1,1,0,0,0,0,54
"distracted",3.64,56.4,"main road",157,1,1,1,0,0,0,41
"aggressive",2.3,45.31,"main road",77,1,1,1,1,0,0,50
"quality",6.88,61.55,"main road",172,0,0,0,0,0,0,50
"distracted",5.16,77.67,"highway",127,1,1,1,1,0,0,56
"aggressive",2.24,39.5,"main road",111,1,0,0,0,0,0,53
"quality",7.5,89.34,"highway",159,1,1,1,0,0,0,60
"aggressive",2.21,37.72,"main road",105,1,1,0,0,0,0,52
"aggressive",2.37,15.59,"residential",73,1,0,0,0,0,0,35
"quality",8.12,86.17,"highway",184,1,1,1,0,0,0,62
"aggressive",1.81,45.3,"main road",99,1,1,1,0,0,0,57
"distracted",5.66,83.54,"highway",139,1,1,1,1,1,1,58
"distracted",2.88,34.9,"residential",130,0,0,0,0,0,0,21
"aggressive",5.5,63.82,"highway",137,1,1,1,1,0,0,80
"distracted",3.38,35.35,"residential",135,0,0,0,0,0,0,24
"aggressive",2.27,43.62,"main road",90,1,1,1,0,0,0,56
"distracted",4.92,56.68,"main road",102,1,0,0,0,0,1,41
"aggressive",4.18,59.91,"highway",79,1,1,1,1,0,0,67
"aggressive",5.52,58.53,"highway",90,1,1,1,1,0,0,75
"aggressive",4.29,61.7,"highway",101,1,1,1,0,0,0,71
"distracted",2.94,34.56,"residential",140,1,0,0,0,0,0,24
"aggressive",2.72,19.13,"residential",71,1,0,0,0,0,0,32
"quality",4.02,30.93,"residential",163,1,1,1,0,0,0,27
"quality",5.29,62.05,"main road",216,0,0,0,0,0,0,48
"aggressive",2.18,17.78,"residential",102,0,0,0,0,0,0,34
"quality",4.02,36.17,"residential",131,1,0,0,0,0,0,26
"aggressive",6.29,65.64,"highway",86,1,1,1,1,1,1,71
"aggressive",2.59,43.14,"main road",101,1,1,1,0,0,0,49
"quality",6.29,65.04,"main road",183,0,0,0,0,0,0,49
"aggressive",1.75,44.4,"main road",78,1,1,1,0,0,0,51
"quality",7.63,87.69,"highway",161,1,1,1,0,0,0,62
"aggressive",3.24,42.35,"main road",120,1,1,1,1,1,1,54
"aggressive",4.61,59.78,"highway",74,1,1,1,1,0,0,72
"aggressive",5.31,60.43,"highway",111,1,1,1,1,1,1,77
"quality",5.71,59.77,"main road",179,0,0,0,0,0,0,48
"quality",4.73,61.5,"main road",212,0,0,0,0,0,0,50
"distracted",3.69,52.3,"main road",105,1,0,0,0,0,0,45
"aggressive",2.41,40.99,"main road",90,1,1,0,0,0,0,64
"quality",3.7,23.75,"residential",174,1,1,1,0,0,0,25
"aggressive",3.22,20.69,"residential",123,1,1,0,0,0,0,35
"aggressive",1.68,41,"main road",90,1,1,1,0,0,0,59
"quality",6.67,60.76,"main road",147,0,0,0,0,0,0,50
"quality",3.89,28.44,"residential",204,1,0,0,0,0,0,26
"aggressive",2.32,45.34,"main road",78,1,1,1,0,0,0,56
"quality",4.16,28.46,"residential",149,0,0,0,0,0,0,26
"aggressive",4.25,55.53,"highway",130,1,1,1,1,0,0,73
"distracted",3.39,33.41,"residential",123,0,0,0,0,0,1,21
"distracted",3.93,50.6,"main road",153,1,1,0,0,0,0,40
"distracted",3.26,33.01,"residential",140,1,1,1,0,0,1,19
"aggressive",6.22,58.13,"highway",122,1,1,1,1,0,0,78
"aggressive",5.42,61.33,"highway",97,1,1,1,1,0,0,75
"distracted",5.32,78.89,"highway",138,1,1,1,1,0,1,57
"distracted",2.96,33.39,"residential",114,1,1,0,0,0,0,22
"aggressive",3.41,43.09,"main road",123,1,1,1,1,0,0,54
"quality",5.19,64.66,"main road",192,0,0,0,0,0,0,51
"distracted",5.79,80.02,"highway",121,1,1,1,1,0,1,55
"aggressive",5.41,59.18,"highway",74,1,1,1,1,0,0,73
"quality",8.43,87.29,"highway",167,1,1,1,0,0,0,65
"distracted",5.49,82.51,"highway",145,1,1,1,1,0,1,53
"distracted",3.42,30.07,"residential",137,1,0,0,0,0,0,20
"quality",6,63.59,"main road",193,0,0,0,0,0,0,49
"aggressive",2.84,54.6,"highway",98,1,1,1,1,1,1,65
"quality",5.4,58.1,"main road",147,0,0,0,0,0,0,48
"distracted",5.58,78.05,"highway",148,1,1,1,1,0,1,59
"aggressive",2.47,22.78,"residential",93,1,1,0,0,0,0,32
"quality",8.42,87.88,"highway",162,1,1,1,0,0,0,61
"aggressive",2.48,47.9,"main road",67,1,1,1,0,0,0,56
"distracted",3.56,28.18,"residential",135,1,1,0,0,0,1,25
"quality",5.01,62.25,"main road",175,0,0,0,0,0,0,47
"distracted",4.35,51.92,"main road",107,1,1,0,0,0,1,41
"quality",4.4,29.42,"residential",147,1,0,0,0,0,0,31
"distracted",3.45,31.45,"residential",108,1,0,0,0,0,0,22
"quality",7.41,88.9,"highway",189,1,1,1,0,0,0,63
"quality",5.72,56.43,"main road",175,0,0,0,0,0,0,44
"aggressive",1.5,17.91,"residential",93,1,1,1,1,0,0,35
"quality",8.05,92.4,"highway",179,1,1,1,0,0,0,63
"quality",4.84,62.43,"main road",189,0,0,0,0,0,0,43
"distracted",3.76,29.87,"residential",126,0,0,0,0,0,1,23
"aggressive",2.51,42.33,"main road",82,1,1,1,0,0,0,55
"quality",6.11,57.3,"main road",166,0,0,0,0,0,0,47
"distracted",5.36,78.58,"highway",158,1,1,1,1,1,1,54
"quality",4.19,29.76,"residential",179,1,1,0,0,0,0,25
"aggressive",1.94,24.38,"residential",140,1,1,1,1,0,0,33
"aggressive",2.36,48.89,"main road",100,1,1,1,0,0,0,54
"distracted",5.31,83.32,"highway",130,1,1,1,1,1,1,56
"distracted",5.78,74.8,"highway",117,1,1,1,0,0,0,53
"distracted",3.76,52.89,"main road",114,1,0,0,0,0,1,42
"distracted",3.81,51.26,"main road",166,1,0,0,0,0,1,41
"distracted",3,28.9,"residential",129,1,0,0,0,0,1,23
"distracted",3.82,55.82,"main road",112,0,0,0,0,0,1,38
"quality",6.19,57.88,"main road",184,0,0,0,0,0,0,47
"aggressive",2.44,22.63,"residential",94,1,0,0,0,0,0,33
"quality",3.84,29.92,"residential",185,1,1,0,0,0,0,28
"distracted",2.54,52.7,"main road",166,1,1,1,0,0,0,40
"distracted",5.6,83.16,"highway",144,1,1,1,1,0,1,57
"aggressive",4.99,59.15,"highway",110,1,1,1,1,0,0,67
"distracted",6.01,78.55,"highway",98,1,1,1,1,0,0,64
"aggressive",5.17,61.57,"highway",81,1,1,1,0,0,0,68
"quality",7.17,90.94,"highway",197,1,1,1,0,0,0,58
"aggressive",3.61,57.38,"highway",132,1,1,1,1,1,1,77
"aggressive",1.86,44.49,"main road",90,1,1,1,0,0,0,53
"distracted",5.31,72.25,"highway",141,1,1,1,0,0,0,54
"distracted",5.09,79.94,"highway",93,1,1,1,1,0,1,56
"distracted",3.4,51.11,"main road",133,1,1,1,0,0,1,38
"aggressive",2.69,18.39,"residential",92,1,1,0,0,0,0,33
"aggressive",0.9,19.54,"residential",67,1,0,0,0,0,0,36
"quality",4.16,34.63,"residential",180,0,0,0,0,0,0,25
"quality",3.72,27.11,"residential",182,1,1,0,0,0,0,25
"quality",7.46,92.46,"highway",178,1,1,1,0,0,0,60
"distracted",3.36,33.13,"residential",127,0,0,0,0,0,1,20
"quality",7.38,90.65,"highway",182,1,1,1,0,0,0,65
"quality",7.07,89.69,"highway",190,1,1,1,0,0,0,61
"aggressive",5.52,61.88,"highway",124,1,1,1,1,0,0,76
"aggressive",2.88,44.83,"main road",91,1,1,1,0,0,0,56
"aggressive",1.66,20.98,"residential",73,1,1,1,0,0,0,34
"quality",4.05,24.32,"residential",172,0,0,0,0,0,0,24
"distracted",3.35,30.28,"residential",126,1,0,0,0,0,0,19
"distracted",5.51,81.5,"highway",161,1,1,1,1,0,1,56
"aggressive",2.14,19.28,"residential",143,1,1,1,0,0,0,36
"aggressive",1.69,44.7,"main road",98,1,1,1,0,0,0,50
"aggressive",2.82,18.44,"residential",82,1,0,0,0,0,0,34
"aggressive",2.07,21.28,"residential",106,1,1,1,1,0,0,34
"quality",6.8,86.41,"highway",186,1,1,1,0,0,0,61
"quality",4.33,59.19,"main road",169,0,0,0,0,0,0,45
"distracted",3.49,32.84,"residential",124,1,1,1,0,0,0,25
"quality",8.08,86.8,"highway",153,1,1,1,0,0,0,64
"aggressive",2.37,19.97,"residential",116,1,1,1,0,0,0,30
"quality",8.43,89,"highway",197,1,1,1,0,0,0,58
"distracted",5.57,72.44,"highway",138,1,1,1,1,0,0,56
"aggressive",7.12,57.07,"highway",134,1,1,1,1,0,0,74
"distracted",3.02,28.45,"residential",142,0,0,0,0,0,0,21
"quality",4,29.06,"residential",146,1,0,0,0,0,0,24
"aggressive",2.63,18.01,"residential",90,0,0,0,0,0,0,35
"distracted",4.09,52.7,"main road",135,1,1,0,0,0,0,39
"quality",5.6,59.51,"main road",174,1,0,0,0,0,0,46
"aggressive",2.03,45.63,"main road",124,1,1,1,1,0,0,54
"distracted",3.85,53.87,"main road",98,1,1,1,0,0,0,40
"quality",4.09,31.36,"residential",224,0,0,0,0,0,0,26
"aggressive",4.68,55.42,"highway",91,1,1,1,1,1,1,70
"distracted",5.69,73.77,"highway",119,1,1,1,1,0,0,56
"quality",7.93,91.83,"highway",190,1,1,1,0,0,0,61
"distracted",5.35,75.56,"highway",141,1,1,1,1,0,0,56
"distracted",5.73,72.21,"highway",154,1,1,1,1,0,0,57
"quality",5.52,61.56,"main road",179,0,0,0,0,0,0,43
"distracted",3.4,27.98,"residential",127,1,1,0,0,0,0,23
"aggressive",1.87,17.3,"residential",139,1,0,0,0,0,0,33
"quality",7.73,92.57,"highway",202,1,1,1,0,0,0,63
"aggressive",2.33,25.31,"residential",126,0,0,0,0,0,0,33
"aggressive",1.92,42.89,"main road",101,1,1,1,0,0,0,51
"quality",3.91,33.28,"residential",194,1,1,1,0,0,0,23
"aggressive",5.49,63.04,"highway",83,1,1,1,1,0,0,69
"quality",7.64,86.96,"highway",150,1,1,1,0,0,0,61
"aggressive",2.54,44.81,"main road",82,1,1,1,0,0,0,55
"aggressive",0.9,20.46,"residential",111,0,0,0,0,0,0,29
"distracted",5.51,69.85,"highway",110,1,1,1,1,1,1,54
"distracted",3.78,54.97,"main road",158,1,1,1,0,0,0,41
"quality",3.83,34.99,"residential",155,1,1,0,0,0,0,26
"quality",4.04,29.46,"residential",180,1,1,0,0,0,0,23
"quality",8.08,93.49,"highway",174,1,1,1,0,0,0,64
"quality",4.08,27.03,"residential",199,1,0,0,0,0,0,25
"distracted",5.74,74.7,"highway",152,1,1,1,1,0,1,55
"distracted",3.35,35.36,"residential",149,1,0,0,0,0,0,23
"quality",3.47,25.88,"residential",189,1,1,1,0,0,0,27
"quality",5.23,58.83,"main road",153,0,0,0,0,0,0,46
"distracted",5.24,74.31,"highway",148,1,1,1,1,0,1,64
"distracted",5.57,82.33,"highway",119,1,1,1,1,0,0,56
"distracted",3.89,29.73,"residential",156,1,1,0,0,0,0,21
"quality",7.06,89.75,"highway",170,1,1,1,0,0,0,61
"quality",6.62,63.29,"main road",202,1,0,0,0,0,0,45
"quality",3.8,24.58,"residential",157,1,0,0,0,0,0,24
"quality",4.12,34.73,"residential",161,1,0,0,0,0,0,22
"distracted",3.26,28.39,"residential",88,1,0,0,0,0,0,22
"quality",3.9,27.31,"residential",197,0,0,0,0,0,0,23
"quality",6.55,87.83,"highway",202,1,1,1,0,0,0,63
"distracted",3.49,52.97,"main road",127,1,1,0,0,0,0,40
"quality",3.87,30.32,"residential",178,0,0,0,0,0,0,27
"aggressive",1.86,18.92,"residential",102,1,1,1,0,0,0,32
"aggressive",1.84,19.61,"residential",101,1,0,0,0,0,0,34
"aggressive",2.95,46.34,"main road",137,1,1,1,0,0,0,56
"distracted",5.31,79.63,"highway",149,1,1,1,1,1,1,61
"distracted",5.46,67.44,"highway",148,1,1,1,1,0,1,53
"distracted",3.29,57.8,"main road",153,1,0,0,0,0,1,44
"quality",6.85,62.54,"main road",184,0,0,0,0,0,0,50
"distracted",3.38,31.02,"residential",126,1,1,0,0,0,0,23
"quality",4.18,30.78,"residential",149,1,1,0,0,0,0,28
"aggressive",6.21,56.96,"highway",99,1,1,1,1,0,0,71
"quality",4.62,61.61,"main road",173,0,0,0,0,0,0,47
"distracted",5.58,77.48,"highway",159,1,1,1,1,0,0,48
"quality",5.8,53.88,"main road",184,0,0,0,0,0,0,48
"distracted",3.06,27.72,"residential",162,0,0,0,0,0,0,22
"distracted",3.44,32.8,"residential",123,1,1,1,0,0,1,22
"quality",6.36,55.18,"main road",184,1,0,0,0,0,0,46
"quality",7.43,97.72,"highway",176,1,1,1,0,0,0,58
"aggressive",2.14,21.18,"residential",82,1,0,0,0,0,0,35
"aggressive",4.05,59.04,"highway",140,1,1,1,1,0,0,67
"distracted",5.34,77.81,"highway",110,1,1,1,1,0,1,57
"aggressive",2.96,17.21,"residential",98,1,0,0,0,0,0,36
"quality",8.54,88.5,"highway",153,1,1,1,0,0,0,58
"quality",7.48,91.16,"highway",193,1,1,1,0,0,0,63
"distracted",4.34,57.99,"main road",111,1,1,1,0,0,0,39
